"Year","Sex","Age group","Country/Region/World","ISO","Prevalence of BMI < -2SD (thinness)","Prevalence of BMI < -2SD (thinness) lower 95% uncertainty interval","Prevalence of BMI < -2SD (thinness) upper 95% uncertainty interval","Prevalence of BMI > 2SD (obesity)","Prevalence of BMI > 2SD (obesity) lower 95% uncertainty interval","Prevalence of BMI > 2SD (obesity) upper 95% uncertainty interval","Combined prevalence of BMI < -2SD and BMI > 2SD (double burden of thinness and obesity)","Combined prevalence of BMI < -2SD and BMI > 2SD (double burden of thinness and obesity) lower 95% uncertainty interval","Combined prevalence of BMI < -2SD and BMI > 2SD (double burden of thinness and obesity) upper 95% uncertainty interval","Prevalence of -2SD ≤ BMI < -1SD","Prevalence of -2SD ≤ BMI < -1SD lower 95% uncertainty interval","Prevalence of -2SD ≤ BMI < -1SD upper 95% uncertainty interval","Prevalence of -1SD ≤ BMI ≤ 1SD","Prevalence of -1SD ≤ BMI ≤ 1SD lower 95% uncertainty interval","Prevalence of -1SD ≤ BMI ≤ 1SD upper 95% uncertainty interval","Prevalence of 1SD < BMI ≤ 2SD","Prevalence of 1SD < BMI ≤ 2SD lower 95% uncertainty interval","Prevalence of 1SD < BMI ≤ 2SD upper 95% uncertainty interval"
2017,"Girls",5,"Central Asia, Middle East and north Africa",NA,0.05771966458592384,0.04554723984786969,0.07326737461198976,0.13599328205507277,0.10812732521181227,0.16581629265097797,0.19371294664099661,0.16397648648593338,0.22520631598735816,0.11959038303294126,0.09989354734108068,0.14143367847947239,0.532692627860035,0.4998076595028309,0.5635623053051251,0.154004042466027,0.13103749483709798,0.18016658357708853
2018,"Girls",5,"Central Asia, Middle East and north Africa",NA,0.057888047824009053,0.04533970883073492,0.07360002434315188,0.14108367059573262,0.11172472429902802,0.17182532109383108,0.19897171841974168,0.16754127701489094,0.23193896936698677,0.1181034807481854,0.09804982431525111,0.1400842932810089,0.526673393303138,0.4931373069463574,0.558499522228085,0.1562514075289349,0.13247259275057918,0.18313112103500045
2019,"Girls",5,"Central Asia, Middle East and north Africa",NA,0.05809016900415846,0.04484713480062597,0.07435852358929003,0.14626344461599017,0.11447994009916186,0.17895511657663937,0.20435361362014862,0.1709279240822768,0.23910532669732032,0.11666863537896917,0.0963160857980821,0.13884642551576085,0.5204936793985236,0.4853506832538352,0.5536530290294197,0.15848407160235856,0.13372002843877848,0.18650515117574137
2020,"Girls",5,"Central Asia, Middle East and north Africa",NA,0.05843812162368264,0.04451272890359496,0.07539602242058563,0.1512774006717939,0.11716496368248047,0.18662422836532305,0.20971552229547655,0.17401900266770456,0.24623844385945998,0.1154516963926869,0.09439922711472562,0.13803861361414524,0.5142295639175836,0.4770488576002004,0.5496639763376832,0.16060321739425287,0.1340206780550506,0.19008131694219096
2021,"Girls",5,"Central Asia, Middle East and north Africa",NA,0.05890481557326741,0.04408937616966324,0.07687542781251407,0.1561482209185091,0.11939672705329524,0.19467380155682829,0.2150530364917765,0.1771398339603762,0.2546439648953562,0.11444058738691973,0.09264123695845226,0.1379939423763872,0.5078655879911869,0.4687119105896825,0.5461978788339215,0.16264078813011676,0.13415360907263896,0.1938112392688991
2022,"Girls",5,"Central Asia, Middle East and north Africa",NA,0.05954571701792384,0.04378028193500921,0.07897866589597154,0.16075627283371163,0.12107010271691684,0.202602484230923,0.2203019898516355,0.17988367208081985,0.2627181615768573,0.11366023553760886,0.09082310612538773,0.13810382004937197,0.501473714012085,0.460307493596222,0.5418341631924557,0.1645640605986708,0.13358378705839766,0.19847915614475664
1990,"Girls",5,"High-income western",NA,0.009592291466124876,0.007189717263611958,0.012654040617842081,0.0490644572377661,0.04095355786126045,0.058351233319164336,0.05865674870389097,0.050055970586651836,0.0681511404308346,0.08601148979075292,0.07619465425457497,0.09657101348206748,0.6993871615043085,0.6841543880500934,0.7148919601909971,0.15594460000104754,0.14219731652906717,0.1699203325518483
1991,"Girls",5,"High-income western",NA,0.0094467470404702,0.007136332454639231,0.012367696083394775,0.051431631906832705,0.04329898198955942,0.060617541221700585,0.0608783789473029,0.052372376547886554,0.07047195369920672,0.08479405274161621,0.07526119308188994,0.09496206499634517,0.6960799101696661,0.6811713466686643,0.7111969910250838,0.1582476581414148,0.14487327215416818,0.17168419848697958
1992,"Girls",5,"High-income western",NA,0.009316120779543023,0.007070664930353524,0.012113401362584255,0.05389134617199183,0.0457715333655366,0.06298237668371662,0.06320746695153485,0.054815896615197764,0.07267021330578761,0.08356624275944852,0.07438880878560497,0.09331366361510035,0.6927559788609426,0.6781731749625046,0.7074097812070181,0.16047031142807414,0.14736664458889911,0.173365961450825
1993,"Girls",5,"High-income western",NA,0.009196195223778136,0.0070306685716186555,0.011821896678315756,0.056424649305922774,0.04822799719462575,0.06535700255089133,0.0656208445297009,0.057285192662432365,0.0749776361012848,0.08232351626435813,0.07351935197241811,0.09168237900158832,0.6894293695825384,0.6752471140491109,0.703455691830685,0.16262626962340263,0.15010024726379784,0.1752380197701536
1994,"Girls",5,"High-income western",NA,0.009083057119522573,0.007013659506321162,0.011637143494039513,0.058987134236897595,0.050854817117989615,0.0678136582058548,0.06807019135642017,0.059709219953705345,0.0773476902724645,0.08108813712026458,0.07287512851934369,0.09003565418140569,0.6861586576549454,0.6724584882615271,0.699905009880435,0.16468301386836978,0.15251170463719202,0.1770033460578063
1995,"Girls",5,"High-income western",NA,0.008976107256506575,0.0070003367661987444,0.011361426178661158,0.06157199817584812,0.053480701499233375,0.07022657626734079,0.0705481054323547,0.062258610562861284,0.07953043362238792,0.07987184202001768,0.07185889570305089,0.08847197627690452,0.6829486171628393,0.6695959440098097,0.6963441999007598,0.16663143538478825,0.15483380957560564,0.17885600877172
1996,"Girls",5,"High-income western",NA,0.008868955063866797,0.006964219999625056,0.011157009402889556,0.06426209085811432,0.056325693229452946,0.07278306270975375,0.07313104592198112,0.0649614291465669,0.08192682454026748,0.07863311233905358,0.07099858574826202,0.08675586034045624,0.6797025521345446,0.6668814224014192,0.692498934330402,0.16853328960442082,0.15719642935610395,0.18023988177185102
1997,"Girls",5,"High-income western",NA,0.00875770749228049,0.006910709451695945,0.010960953547448908,0.06705029846578821,0.05908706272963113,0.07556878849602273,0.0758080059580687,0.06774482850736069,0.0843593742228441,0.07737170263933486,0.07001913729551391,0.08510382071398752,0.6764370396210146,0.6640707090766198,0.6889478579595019,0.17038325178158187,0.15934889898673832,0.18159964043640608
1998,"Girls",5,"High-income western",NA,0.008641070538315984,0.006862461910750886,0.010737948338055563,0.06991181185459988,0.061902076140721685,0.0783200232403475,0.07855288239291587,0.07042587517832992,0.08697425105629655,0.0760834959063829,0.06888963193942621,0.08339450753688915,0.6731891147453308,0.6611707830893614,0.6854358404178561,0.17217450695537045,0.16155551058957687,0.1830654175747492
1999,"Girls",5,"High-income western",NA,0.008517230762573777,0.006824878346935471,0.010543340904176524,0.07278489858705259,0.06486343349685433,0.0810179565522853,0.08130212934962637,0.07325588622232189,0.08954419856175559,0.0748103521209056,0.06794755146446695,0.08176001961571258,0.670032589660796,0.6583930011863628,0.6819431168215708,0.17385492886867202,0.16364062931011214,0.1842079831363621
2000,"Girls",5,"High-income western",NA,0.008385189032218658,0.006742624208156414,0.010330078522671251,0.07557322685563289,0.06792827082976911,0.0838621841788573,0.08395841588785155,0.07609297295794851,0.09212238294356015,0.07356931381699396,0.06697759190160948,0.08016064167447538,0.6671043868036545,0.6556078584833938,0.6785477173783679,0.1753678834915,0.16520207599969633,0.1852950473451057
2001,"Girls",5,"High-income western",NA,0.008248611248340997,0.006648862546532518,0.010101493423647905,0.07823377838861306,0.07057762356315751,0.08644881792524052,0.08648238963695407,0.07880170654479114,0.09471850172590314,0.07240839606450761,0.06604203340036437,0.07878850983194277,0.6644387017157015,0.6531198892379055,0.675818830307267,0.1766705125828369,0.16693395022630203,0.1863963340919691
2002,"Girls",5,"High-income western",NA,0.008117983152056528,0.006558230690890951,0.009887846146083944,0.08059522197158236,0.07310740135727938,0.08871649801975297,0.08871320512363887,0.08110819314451877,0.0968690022436983,0.07141833719189106,0.06521453007859987,0.07763851118132797,0.662187143344889,0.6511148943597237,0.6733138100452785,0.177681314339581,0.16821680732608224,0.18694224034401138
2003,"Girls",5,"High-income western",NA,0.00799972799108617,0.0064862969547440875,0.009718820935562825,0.08258354081027579,0.07518640814696731,0.09055518902390892,0.09058326880136194,0.08306899725443234,0.0986809648094918,0.07064231124365888,0.06465481359810865,0.07665750286567571,0.6604595918486198,0.6495540046518365,0.671218881586404,0.1783148281063594,0.16907707305211114,0.1876633038322153
2004,"Girls",5,"High-income western",NA,0.007894942466213006,0.006435709388278894,0.009568666330712261,0.08421054119436747,0.07675275415060849,0.09189882008330102,0.09210548366058047,0.0845712988185698,0.1000507397260598,0.07005185628543749,0.06419417980588946,0.07602195815762644,0.6592407368486183,0.6485765632757728,0.6697826379192928,0.1786019232053638,0.16948435329743985,0.18774042567991528
2005,"Girls",5,"High-income western",NA,0.0077986695090151385,0.006369110193518078,0.00944691131341678,0.08551559973146831,0.07801789657137582,0.0933170257040826,0.09331426924048344,0.08586653245060905,0.10111026680013319,0.06960968666999741,0.06389525221365758,0.07548592189028316,0.6584737048857147,0.6480944302755458,0.6690654851968286,0.17860233920380444,0.1695102097782439,0.18742900098657184
2006,"Girls",5,"High-income western",NA,0.007701497320654908,0.006308839718321577,0.009311818977050981,0.08668724047193693,0.07928081121647192,0.09440646420116879,0.09438873779259184,0.0869559880399109,0.10212619905229711,0.06923382859038371,0.06354880799041986,0.07504418981889859,0.6578786422705094,0.6476850413753552,0.6680497515131774,0.17849879134651506,0.1696425084092747,0.18724914061362447
2007,"Girls",5,"High-income western",NA,0.007608295155206445,0.006247909164009266,0.00917419719961036,0.08767571262546386,0.08045421216265329,0.09527200856920037,0.09528400778067031,0.08793382530886032,0.10299180290938915,0.06898170364344464,0.06341120401643463,0.07471061031971662,0.6574191132890786,0.647423393452752,0.6675624842450741,0.17831517528680652,0.16959633546576014,0.18688455317552777
2008,"Girls",5,"High-income western",NA,0.007526789115275645,0.006192417506836486,0.009063981254924225,0.08841877388463476,0.08136423893178911,0.095919462444626985,0.0959455629999104,0.08875575531094856,0.10359396744110358,0.06890541902748215,0.06339284120234955,0.07449777609074193,0.6570821885364698,0.6472454536674006,0.6668872269784945,0.17806682943613772,0.16960717896907518,0.18644665666872073
2009,"Girls",5,"High-income western",NA,0.0074638170640549725,0.006162241069889973,0.0089641122804417165,0.08882578987903607,0.08186036371719711,0.09641314896251925,0.09628960694309104,0.08923867557879774,0.10380772735617425,0.0690133913071991,0.0635901429278925,0.07462274539218247,0.6568997209871639,0.646958451772593,0.6665688055877119,0.17779728076254606,0.16960923019672125,0.18600134812803704
2010,"Girls",5,"High-income western",NA,0.007422932734995207,0.006133320430170809,0.0089160513508594,0.08889639315160833,0.08189439353360592,0.096249430409104,0.09631932588660354,0.08928394141989368,0.10373079494387588,0.069368111533937,0.06402961595280468,0.07496036000025806,0.6567349338250171,0.6470203172375925,0.6663520462048835,0.17757762875444222,0.16957800498847894,0.18573173457479877
2011,"Girls",5,"High-income western",NA,0.007412119918749521,0.006123354241869719,0.008916866875551509,0.08874355712457199,0.08170256586445113,0.09598101417267028,0.09615567704332148,0.08911884909484086,0.10355523578586863,0.069981672385409,0.06460061246519486,0.0755988076821056,0.6564511077302181,0.6466172601111911,0.6661557495902959,0.17741154284105143,0.16941932165624485,0.185531113141929
2012,"Girls",5,"High-income western",NA,0.007422305741823323,0.006130509415578234,0.008972911199712932,0.08852009232215821,0.0814625209731355,0.0957295184047835,0.09594239806398151,0.08889024763259093,0.10323811872076832,0.07074296966903594,0.06526244900205527,0.07647232473972732,0.6559409530400289,0.6463285994057864,0.6656399321362744,0.17737367922695368,0.16948056340553136,0.18549266183058685
2013,"Girls",5,"High-income western",NA,0.007450030996660588,0.006127914627982515,0.008983691953152281,0.0883064976128177,0.08115821817479492,0.09555309932086352,0.09575652860947828,0.08861527595011767,0.10319537957445607,0.07158913860557037,0.06611267141370233,0.07728203185130847,0.6551464366772004,0.645280684048223,0.6650407566762948,0.1775078961077509,0.16956442463687307,0.185733826935626
2014,"Girls",5,"High-income western",NA,0.007490365209280017,0.0061458962196174905,0.009072468393254362,0.08816869323044571,0.08082503875086221,0.09562811104375145,0.09565905843972572,0.08829341855353479,0.1033052386847936,0.07248245098566443,0.06682227533395646,0.07833286959001876,0.6540527575740724,0.6441327885540108,0.6639948361913922,0.17780573300053754,0.16977747655822548,0.18616949349060813
2015,"Girls",5,"High-income western",NA,0.00754045508626616,0.006150009573553033,0.009164200530367074,0.08811893633155857,0.08041352844828674,0.09611924301707092,0.09565939141782472,0.08795993090175891,0.10372945303521584,0.07337602884499345,0.06760546222164569,0.07952278956236516,0.6527445203000732,0.6424581995600253,0.6631069602745829,0.17822005943710853,0.1697439401761142,0.18700435733679316
2016,"Girls",5,"High-income western",NA,0.007603519705971312,0.006162448884344738,0.009305282738941566,0.0881023679610473,0.07977708574744825,0.09669033781542222,0.09570588766701862,0.08733213807482962,0.10448603922343219,0.07427976880212264,0.06819071124352125,0.08073583172090078,0.6513172467017248,0.6404486639151536,0.6623357617510028,0.17869709682913387,0.169664549851721,0.18813680063893534
2017,"Girls",5,"High-income western",NA,0.007678969422191512,0.006174491707493502,0.009474695336221063,0.0881031674653138,0.07911386441451689,0.0975691603885249,0.09578213688750531,0.08655752203512701,0.10554936149513373,0.07519787472887234,0.0687362569050267,0.08208217895430453,0.6499344681008491,0.6381304517622891,0.6620498895438,0.1790855202827732,0.1690454710500711,0.18948979250722695
2018,"Girls",5,"High-income western",NA,0.007766019006699445,0.006143641932418949,0.009716378700793591,0.08805159601590398,0.07800850730496724,0.0986952353695289,0.09581761502260341,0.08565204678546545,0.10653430886304874,0.07611973022313955,0.06897702939164956,0.08367341225737024,0.6486791065156592,0.6354525145173512,0.6620574859608975,0.17938354823859778,0.16805010420519736,0.19103525483553063
2019,"Girls",5,"High-income western",NA,0.007861960478429937,0.0061086478551636595,0.010015776714230722,0.08802321126896154,0.07669314232089787,0.1002061224167035,0.09588517174739147,0.08449290200046136,0.10827015346884235,0.07704709991378159,0.06924349455072237,0.085374412123773,0.647447854400021,0.6322661180827084,0.6622036427099239,0.179619873938806,0.16669307406265144,0.19320553590023837
2020,"Girls",5,"High-income western",NA,0.007963284467861941,0.006046906081766617,0.010366437125099694,0.08807203384278178,0.07520354265211247,0.10211444427164765,0.09603531831064373,0.08306189096198482,0.1102557654601018,0.07796518193391447,0.06913295867725866,0.08739367495504682,0.6461583468023516,0.6287206705529854,0.6631721203098939,0.1798411529530901,0.16501626502945693,0.19561560579365797
2021,"Girls",5,"High-income western",NA,0.008071293300989603,0.006005439823704613,0.010758847598465314,0.0882627117757173,0.07359581923933717,0.10506584820771986,0.09633400507670692,0.08183290471069363,0.11303429874664647,0.07886151969170177,0.06884061756455068,0.08973252193716359,0.6446734992576669,0.6244617675617656,0.6645466894841789,0.18013097597392436,0.1627813598653259,0.1986758743471987
2022,"Girls",5,"High-income western",NA,0.008187844288842118,0.005944932497032448,0.011213713163067103,0.08854800818391916,0.07173337282624073,0.10835115332899808,0.09673585247276127,0.07976746692361614,0.11654090809273439,0.0797742504333746,0.06839397195574776,0.09234302894268766,0.6430242976378956,0.6200031815672321,0.6661387358330316,0.18046559945596863,0.16004935141183743,0.2024475034443755
1990,"Girls",5,"Latin America and Caribbean",NA,0.033979718916980775,0.026340066955549368,0.04339392077966419,0.040971068725784876,0.030927004442429108,0.05249538764274554,0.07495078764276565,0.06257339003774999,0.08936655300470499,0.12116232387554522,0.1053602052789599,0.1381753537776057,0.6989267084616874,0.6760651818907814,0.7209057843225942,0.10496018002000165,0.08878344276521614,0.12227498526207041
1991,"Girls",5,"Latin America and Caribbean",NA,0.033026392498150085,0.025772110462362104,0.041851244528620726,0.04357780115414782,0.03361337525170273,0.05474187363117622,0.07660419365229791,0.06452898680003245,0.0906338481668823,0.11885004245774856,0.10349323604022775,0.13482129573371138,0.695988065431678,0.6738517590678385,0.7169377305235181,0.10855769845827545,0.09320298856755403,0.12513053430519652
1992,"Girls",5,"Latin America and Caribbean",NA,0.03212245460743469,0.025265812821954493,0.04035566314072839,0.046235287235253004,0.036422549043647896,0.057254591978157986,0.07835774184268769,0.06646561879841066,0.0917737308142369,0.11651209379140398,0.10183264211312765,0.1319170900724954,0.6928999824161103,0.6717690926756287,0.7131352613937445,0.1122301819497981,0.09762632363007277,0.1279952871967562
1993,"Girls",5,"Latin America and Caribbean",NA,0.031249447527735525,0.024778430232337337,0.039178634022427467,0.04890240752405123,0.03928821831487828,0.05985749995884662,0.08015185505178675,0.06865462399421181,0.09300013403261566,0.11415099393888781,0.10002896214025268,0.12891324292520817,0.6897298199887509,0.6692462442387346,0.709261964091554,0.11596733102057448,0.10185460833294649,0.1310672216354057
1994,"Girls",5,"Latin America and Caribbean",NA,0.03039523946828568,0.024226878596448717,0.03792555215345025,0.05157184966506186,0.042117292467779184,0.062318815882265136,0.08196708913334753,0.07062634324584843,0.0946436658017567,0.11180885078485475,0.09802728448198049,0.12621557825676233,0.6864908425243512,0.667072445829726,0.7054163539397716,0.1197332175574466,0.10613683616439953,0.1340283208177585
1995,"Girls",5,"Latin America and Caribbean",NA,0.029566063554527965,0.023687755979469403,0.036711552144242064,0.05425678841009178,0.04485963132354735,0.064989021656229,0.08382285196461975,0.07292615505839323,0.09637339168627261,0.10956891673140486,0.09600911923623136,0.12340733766291118,0.683133054496963,0.6643603844533814,0.7012906426321253,0.12347517680701227,0.1103176865958094,0.13723908133994148
1996,"Girls",5,"Latin America and Caribbean",NA,0.028765080102626354,0.02304258758194221,0.03556488341782237,0.05693613645671733,0.04752747468067646,0.06762684825529512,0.08570121655934368,0.07497199673259726,0.09797525777080733,0.10749406399562562,0.0944683264067674,0.12083062005411276,0.67968296888517,0.6614238822741091,0.6972932419718938,0.12712175055986075,0.11418145271405762,0.1404471087778078
1997,"Girls",5,"Latin America and Caribbean",NA,0.02799824617139777,0.022467410560083948,0.03460998238917365,0.05954747226298449,0.05023497287829625,0.07016624381847206,0.08754571843438226,0.07688815177644655,0.09963970046575989,0.1055681755716035,0.09290467653142526,0.11884785711606691,0.676271028690276,0.6585593039900126,0.6933865509803464,0.13061507730373828,0.11810782690741449,0.14377730559570753
1998,"Girls",5,"Latin America and Caribbean",NA,0.027282341162487955,0.02196653684609176,0.03357998268960259,0.06208455305471439,0.0530070921623369,0.07247878038847305,0.08936689421720236,0.07895269870422528,0.1011669474679607,0.10382134707278402,0.091601589896101,0.11692903211095274,0.672926012423407,0.6559057484928907,0.6895244786106365,0.13388574628660665,0.12156010319073095,0.14646067764750156
