"Year","Sex","Country/Region/World","ISO","Prevalence of BMI<18.5 kg/m² (underweight)","Prevalence of BMI<18.5 kg/m² (underweight) upper 95% uncertainty interval","Prevalence of BMI<18.5 kg/m² (underweight) lower 95% uncertainty interval","Prevalence of BMI>=30 kg/m² (obesity)","Prevalence of BMI>=30 kg/m² (obesity) upper 95% uncertainty interval","Prevalence of BMI>=30 kg/m² (obesity) lower 95% uncertainty interval","Combined prevalence of BMI<18.5 kg/m² and BMI>=30 kg/m² (double burden of underweight and obesity)","Combined prevalence of BMI<18.5 kg/m² and BMI>=30 kg/m² (double burden of underweight and obesity) upper 95% uncertainty interval","Combined prevalence of BMI<18.5 kg/m² and BMI>=30 kg/m² (double burden of underweight and obesity) lower 95% uncertainty interval","Prevalence of BMI 18.5 kg/m² to <20 kg/m²","Prevalence of BMI 18.5 kg/m² to <20 kg/m² upper 95% uncertainty interval","Prevalence of BMI 18.5 kg/m² to <20 kg/m² lower 95% uncertainty interval","Prevalence of BMI 20 kg/m² to <25 kg/m²","Prevalence of BMI 20 kg/m² to <25 kg/m² upper 95% uncertainty interval","Prevalence of BMI 20 kg/m² to <25 kg/m² lower 95% uncertainty interval","Prevalence of BMI 25 kg/m² to <30 kg/m²","Prevalence of BMI 25 kg/m² to <30 kg/m² upper 95% uncertainty interval","Prevalence of BMI 25 kg/m² to <30 kg/m² lower 95% uncertainty interval","Prevalence of BMI 30 kg/m² to <35 kg/m²","Prevalence of BMI 30 kg/m² to <35 kg/m² upper 95% uncertainty interval","Prevalence of BMI 30 kg/m² to <35 kg/m² lower 95% uncertainty interval","Prevalence of BMI 35 kg/m² to <40 kg/m²","Prevalence of BMI 35 kg/m² to <40 kg/m² upper 95% uncertainty interval","Prevalence of BMI 35 kg/m² to <40 kg/m² lower 95% uncertainty interval","Prevalence of BMI >=40 kg/m² (morbid obesity)","Prevalence of BMI >=40 kg/m² (morbid obesity) upper 95% uncertainty interval","Prevalence of BMI >=40 kg/m² (morbid obesity) lower 95% uncertainty interval"
2010,"Men","South Asia",NA,0.2190121478699377,0.23153378763026888,0.20624890378877797,0.030713872871731437,0.03326295559597216,0.028337264143529627,0.24972602074166914,0.26219221483356925,0.237136491238086,0.16417183870690308,0.17198179941733077,0.1565079373884238,0.4393277993985441,0.45080352316193456,0.4282492823319506,0.14677433915288365,0.15406875955887706,0.13968687018834186,0.02549101677617868,0.02791557170238417,0.023285301090960338,0.0037592462932578225,0.00437710359993889,0.0032128306445951592,0.0014636098022949356,0.0018395459526922007,0.0011390561908179576
2011,"Men","South Asia",NA,0.20984317031182045,0.22178764274868928,0.19739234076174184,0.032974164170966755,0.035572883208248585,0.03056138143727451,0.2428173344827872,0.2548536359147871,0.23059471581814683,0.1596484597179194,0.16707716212953588,0.15236263701096092,0.4440546701488442,0.45539565261515685,0.43302384533611255,0.15347953365044914,0.16074029854182703,0.14634478541377316,0.02731404108990857,0.02982404831159643,0.0250278333116165,0.0040720819844139895,0.0047305384904174005,0.0034942718387095555,0.0015880410966441977,0.001981280963300738,0.001250615471119501
2012,"Men","South Asia",NA,0.20059694496783506,0.21238713461391895,0.18854556922807394,0.035360552418249654,0.03800295885182065,0.0328289866081258,0.23595749738608476,0.2476799011446129,0.2239611632933248,0.15506763984114325,0.16226161084022894,0.1480217196295681,0.44854787079223485,0.45946109287283204,0.43767504471400814,0.16042698998053717,0.16768509989362163,0.15317024382691102,0.029232936816547844,0.03180037249420907,0.026876347818725013,0.004405536199467911,0.005090483351149561,0.0038089424709180655,0.0017220794022338977,0.0021399985244787492,0.0013645966515392141
2013,"Men","South Asia",NA,0.1913461786583131,0.20306751417083027,0.17964133808031024,0.03790456391148286,0.04065444919822935,0.03523673268919011,0.2292507425697959,0.24077215398003612,0.21757646974402392,0.15049710924165632,0.1574865445022217,0.14349180933767014,0.45262212484041486,0.46335656581809714,0.44197761105138084,0.1676300213481329,0.17503766340335744,0.16036812527450825,0.03126849466311557,0.03391656886289087,0.028792029728303435,0.00476956196724636,0.005490098131448556,0.004138362697746724,0.0018665072811209257,0.0023029470270449276,0.001490487051538372
2014,"Men","South Asia",NA,0.18234976277061624,0.19387572621687124,0.17079691934619376,0.04060541663446043,0.04350409603522467,0.037818427564434653,0.22295517940507664,0.23418981381056173,0.21152435867830877,0.1460639602633071,0.15302615085560142,0.13922282723792906,0.45594927691717174,0.46648902850584456,0.4453198020764518,0.17503158141444453,0.18259665833403532,0.167536105319883,0.03341759633126666,0.036239908203267154,0.03080206904649656,0.005166107887659033,0.005924235364653696,0.004484041413638297,0.0020217124155347296,0.0024904514105662393,0.0016139962445603628
2015,"Men","South Asia",NA,0.17359474582905668,0.18520542632181847,0.16200230844221783,0.04351290175818571,0.046624849326171336,0.040542263712043634,0.2171076475872424,0.2284853300839227,0.2057148731287095,0.14170707728671963,0.14868683033444885,0.13502307817390885,0.4585002676345305,0.46920827097654944,0.44770097430101535,0.18268500549150749,0.19053557936001092,0.1749240583458752,0.035714430846910464,0.038645502129051344,0.032912388888263186,0.005607065660739008,0.006455576483510293,0.004852072143111333,0.002191405250536234,0.0026947335823091236,0.001744542756606659
2016,"Men","South Asia",NA,0.16504422003579303,0.17696293813418273,0.153112696691231,0.04661201973939945,0.0499551095874176,0.04342220385082565,0.2116562397751925,0.22334517448997157,0.20000314872986208,0.137429917256432,0.14456283011866553,0.13069278930149877,0.4604113758476551,0.4715619792990406,0.4492294036344925,0.19050246512072033,0.19899406903125258,0.1823153595543094,0.038140682341672824,0.04133641043616245,0.035091882716113604,0.006094988971063694,0.007042977808107305,0.005256516659713631,0.002376348426662931,0.002947259901528213,0.0018882619873012913
2017,"Men","South Asia",NA,0.1567256704617378,0.16936054456338132,0.14437187736975576,0.04989467129462116,0.0536317510518255,0.04624927535360293,0.20662034175635896,0.21924595022521667,0.19413693752447508,0.13317960799298892,0.1405471421708102,0.12601365449403545,0.46178332519475596,0.4737750817164292,0.4499007718714615,0.19841672305589614,0.207537712339968,0.18938529874011675,0.04067820011534502,0.04420290253892363,0.037208642726336845,0.0066350816682394075,0.007721786148434119,0.005680620673038774,0.002581389511036733,0.003247446343403756,0.0020198704257447914
2018,"Men","South Asia",NA,0.1486372090442837,0.16210856790949993,0.13539994301027264,0.053330236321267925,0.05760451280347993,0.04907800421214937,0.20196744536555167,0.21564526847739246,0.18859551359738017,0.12894351345486954,0.13691858255311917,0.12115175852106491,0.46276858143248745,0.4757641848957809,0.4496892152841918,0.2063204577470914,0.216735262827593,0.19616672124796078,0.04330182645845971,0.047408423219564406,0.03933230477933971,0.007220636788976029,0.00852396500919033,0.006090418830360561,0.002807773073832192,0.003614334652859522,0.002136140028706733
2019,"Men","South Asia",NA,0.14074644913816572,0.15541791660612628,0.1262493966574106,0.05692363374073597,0.06202235210268541,0.05190521435920235,0.1976700828789017,0.21271287065712646,0.18294807262211063,0.12467763933932483,0.13361582531037405,0.11593469553835327,0.4634828605933802,0.4781200196885111,0.4487072585316738,0.21416941518839339,0.2261986775297372,0.2024406121167558,0.04600706503054593,0.05086496611738373,0.04130349057306124,0.007856354856756712,0.009424506351601674,0.006496561267659253,0.0030602138534333244,0.004048425422317279,0.0022399262219991423
2020,"Men","South Asia",NA,0.13312108318338126,0.14953034159779338,0.11689145028231702,0.06068481797479249,0.06693735270302607,0.05474820047412714,0.19380590115817375,0.21052481551849758,0.17734685376899834,0.12042411267933673,0.1306262925925109,0.11072442756336563,0.4638151571261682,0.48084538064447846,0.4468190676836114,0.22195482703632127,0.23614167463884642,0.20836938543063796,0.04879742375453952,0.05472114608687429,0.04311552001461385,0.008546185042827333,0.010535339022801597,0.0068892144187391565,0.0033412091774256427,0.004579995915165464,0.002340846043612349
2021,"Men","South Asia",NA,0.12579114414293496,0.14425154842019433,0.10769536904482484,0.06462576752164406,0.07213440428574978,0.05753921130474781,0.19041691166457902,0.20954517085755914,0.17203816402313982,0.1162209652816765,0.12777286993048398,0.10514011234212114,0.46369746808114193,0.48322560856121816,0.4438560052679856,0.22966465297260258,0.24653076572298926,0.213764237301909,0.05168265411826223,0.05883974319262666,0.04488757772530803,0.009291878705076171,0.01177352343882126,0.007244832822217342,0.0036512346983056648,0.00520577539553234,0.0024376251373687363
2022,"Men","South Asia",NA,0.11877230817148252,0.13952982800181657,0.09905577531593368,0.06874415999386116,0.0780209052340032,0.0603101000690037,0.18751646816534367,0.20899869619146677,0.16708944071931653,0.11208106856351624,0.1253624533111861,0.09948307076133231,0.4631386263802776,0.4854459330068172,0.4404288745826052,0.2372638348908625,0.25695881817226707,0.2186494645446585,0.054655759312080804,0.0633596465905003,0.046639886322204414,0.010097574905987054,0.013236079726976107,0.007561122945068752,0.0039908257757932915,0.006009056777086286,0.0025345357619001095
1990,"Men","Southeast Asia, east Asia and the Pacific",NA,0.11466097405266722,0.12416839321779354,0.10564987955558408,0.008885756973355525,0.009897912846889683,0.00796695403804186,0.12354673102602273,0.13297101459357477,0.11456185281124977,0.18712455112600548,0.19544581717823262,0.17891069281167585,0.576875842898243,0.587405772659417,0.5664441886783125,0.11245287294972879,0.11851836068431759,0.10660771697173853,0.008156501260660646,0.009156447545362038,0.007245594903626632,5.408821205986818e-4,6.760110705922287e-4,4.279049274641272e-4,1.883735920961974e-4,2.633152902436805e-4,1.291399360792165e-4
1991,"Men","Southeast Asia, east Asia and the Pacific",NA,0.11249104477645742,0.12129651500833165,0.10400261949732281,0.009598324412791851,0.010633585390206098,0.008671461831341022,0.12208936918924927,0.13090889095005012,0.1135971522400681,0.18345472064019502,0.19123423921389104,0.17556477442251014,0.5763629550197298,0.586279312152,0.5663771964635474,0.11809295315082596,0.12411805864142017,0.11232081373926638,0.008836232364845115,0.00986838631864379,0.007929301805240811,5.712734539029947e-4,7.019820984448133e-4,4.572621664697578e-4,1.9081859404374054e-4,2.640649261221023e-4,1.3226252229448562e-4
1992,"Men","Southeast Asia, east Asia and the Pacific",NA,0.11024129209981354,0.11855811824549396,0.10213898482162068,0.010351539565546717,0.011419810460217936,0.009391652691300337,0.12059283166536026,0.12885508084081707,0.11246391412395748,0.17972620696352773,0.1871128887225719,0.1721253235640146,0.5756667198985065,0.5853610714938876,0.5659899190653876,0.12401423947260555,0.13006200825094802,0.11821248792707989,0.00955214568498412,0.01061698835992824,0.008612842841223718,6.048046135899279e-4,7.343819720332174e-4,4.887380384340138e-4,1.9458926697266913e-4,2.677640903176229e-4,1.3684162459286174e-4
1993,"Men","Southeast Asia, east Asia and the Pacific",NA,0.10795352388343278,0.11594953351327857,0.10017569907523387,0.01114534423349237,0.01227806242080133,0.010153098363161674,0.11909886811692516,0.1270251063596477,0.1111980160758433,0.17596384251800706,0.1832096431997848,0.16874672109427602,0.5747941446642201,0.5843645654251788,0.5652206776391686,0.1301431427008477,0.13624915576077914,0.12426226475890965,0.010303421503422762,0.011434533323688392,0.009315498329121246,6.424666760865837e-4,7.771359639492441e-4,5.22236856250776e-4,1.9945605398302317e-4,2.7266323050810493e-4,1.4115700878098396e-4
1994,"Men","Southeast Asia, east Asia and the Pacific",NA,0.10575740904332606,0.11365264846518412,0.09815988405922413,0.011986079841929266,0.01320605728599736,0.010929072338191827,0.11774348888525536,0.12564794795219977,0.1101756126251966,0.17221983614531416,0.1793704701335651,0.16518738141602643,0.5737197035882037,0.5833095234310595,0.5642316949156103,0.13631696938122678,0.14254099116958419,0.13023143469262283,0.011093746350779997,0.012298230323080236,0.010050578696638167,6.865233803076384e-4,8.274055352414122e-4,5.597476544160117e-4,2.058101108416354e-4,2.809791402653264e-4,1.4644681522374322e-4
1995,"Men","Southeast Asia, east Asia and the Pacific",NA,0.10366868671164516,0.11147901878165424,0.09622548506154803,0.01287727589199777,0.014168669670669862,0.01175459813107463,0.11654596260364293,0.12435173800809915,0.10904417418620058,0.1684804261065146,0.1755171970478362,0.16162803905604278,0.5724678893897766,0.5821050900197744,0.5630863977353108,0.14250571990006589,0.14895600857072214,0.13633336164034032,0.011924530947081504,0.013205785642875027,0.010804427391247939,7.384382599975211e-4,8.882316282154565e-4,6.03853077471208e-4,2.1430668491874538e-4,2.912672201511376e-4,1.5430067723506632e-4
1996,"Men","Southeast Asia, east Asia and the Pacific",NA,0.10156090966544856,0.1093222010092632,0.09432741201298522,0.013825942442838175,0.01519544759568614,0.012631514234629285,0.11538685210828672,0.12306848425013599,0.10813847588333239,0.16473009143843467,0.17159383121917857,0.1581429362331573,0.5711890407897389,0.5805984974035084,0.5617539835711665,0.14869401366353968,0.15518930695870495,0.14240046739523005,0.012800918401249242,0.014145807826052743,0.011619975989315632,7.995268440045916e-4,9.568983201456954e-4,6.592208071016212e-4,2.2549719758434218e-4,3.03626658434764e-4,1.629610124822752e-4
1997,"Men","Southeast Asia, east Asia and the Pacific",NA,0.09965354656348122,0.10707684890823829,0.09282792312368046,0.014844346453647355,0.01625712920261118,0.013584974709286523,0.1144978930171286,0.12199916288419996,0.10752892674022711,0.16105732464779582,0.1678317521700075,0.15450140752930264,0.5695979245081988,0.5786122678628157,0.5603793809246738,0.15484685582687677,0.16162678240717238,0.14834373324628997,0.013731512953483248,0.01512945911877052,0.012461716380268686,8.726136433441829e-4,0.0010377701771753288,7.260774016927135e-4,2.4021985681992264e-4,3.20150184822323e-4,1.7502603650789258e-4
1998,"Men","Southeast Asia, east Asia and the Pacific",NA,0.09790128906777724,0.10509060730814337,0.0912275764530634,0.01594253377739365,0.017398919336075305,0.014626098781708306,0.11384382284517089,0.12115893383047022,0.10708288921415644,0.15743801565912158,0.16414431849392927,0.15109101638177602,0.5677399567392277,0.576617147363325,0.5587517225239881,0.16097820275647984,0.1677353890624124,0.1544375763184217,0.014723832265911018,0.016163924741959643,0.013412453165645922,9.594974318161735e-4,0.0011305763299603495,8.079712443942982e-4,2.592040796664589e-4,3.40729687513387e-4,1.9120949580076063e-4
1999,"Men","Southeast Asia, east Asia and the Pacific",NA,0.0962217673915394,0.10312849968643885,0.08973979522385356,0.017129895327582405,0.018650766116528376,0.015748999771035315,0.1133516627191218,0.12038668431601299,0.10679114580500368,0.1538722469391881,0.16030594355727676,0.14766407953902413,0.5657442583914164,0.574335590673713,0.5568989510805472,0.16703182995027377,0.17378598909759224,0.16023147385149447,0.01578569965500802,0.017285220129744136,0.014425741795730246,0.0010609486839792107,0.0012386643427851549,9.013895485248016e-4,2.8324698859517146e-4,3.6897033333189587e-4,2.1179157194386222e-4
2000,"Men","Southeast Asia, east Asia and the Pacific",NA,0.09457284241426288,0.1011098221733106,0.0883771504244024,0.018404479094522416,0.019937693944802194,0.016992045642978446,0.1129773215087853,0.11978397671569786,0.10682398102941476,0.15033477353296545,0.15655545436063784,0.14428101470474555,0.5637368090337065,0.5721754993632634,0.5551470629543139,0.1729510939245427,0.1796620598450784,0.16631995876603828,0.016914680894384877,0.018451962298711717,0.015527390467601885,0.0011768829935464643,0.0013648542220857712,0.001009637428534644,3.129152065910731e-4,4.0435934304612365e-4,2.3844480394102216e-4
2001,"Men","Southeast Asia, east Asia and the Pacific",NA,0.09295869295884904,0.09926756993470796,0.08705896083085676,0.019765278759896497,0.021323169378622057,0.01832105348442774,0.11272397171874554,0.11938537932553625,0.10679219101577048,0.14679850418461252,0.15276248049459956,0.1410046398582035,0.5617380980575555,0.5699472702274698,0.5534075428706757,0.17873942403908646,0.185406024146515,0.17225131529785437,0.01810674653952969,0.019663565714543807,0.016677206153368276,0.0013087252766518516,0.0015039437892862368,0.0011310573052163262,3.4980694371495533e-4,4.443498556374649e-4,2.714969168210902e-4
2002,"Men","Southeast Asia, east Asia and the Pacific",NA,0.09122029351922852,0.09744910981072114,0.08557130510692397,0.021230744410327556,0.022830703038974054,0.019718102736800563,0.11245103792955607,0.11877462201341733,0.10667755352910695,0.14318020425895392,0.14888362037897934,0.13773968270091236,0.5599031497015622,0.5678122017689404,0.5517528433027303,0.18446560610992782,0.19112363763566895,0.1780158330785746,0.01938026910581105,0.020957679380987623,0.01789518692707808,0.0014555676163152504,0.0016646078746766063,0.001272340653259496,3.9490768820125874e-4,4.97735955448515e-4,3.107991694926328e-4
2003,"Men","Southeast Asia, east Asia and the Pacific",NA,0.08935736437541443,0.09537501095823962,0.08391910463253444,0.022810634449605308,0.024462009834427482,0.02127100018813259,0.11216799882501974,0.11828003526592493,0.10643165329960651,0.139499409315975,0.14496177954246348,0.13431032724641734,0.5581682978327019,0.5660273923088985,0.550245285781199,0.19016429202630333,0.196645068756174,0.18367509429614393,0.020739178760492947,0.02236618471095964,0.019223355439603892,0.0016213783131243187,0.0018419447179404485,0.0014249539242716163,4.500773759880418e-4,5.611466684439173e-4,3.585250493298233e-4
2004,"Men","Southeast Asia, east Asia and the Pacific",NA,0.08739557750715923,0.09322411787296098,0.08207492975619082,0.02452751985052333,0.026224725727941586,0.022945543678073554,0.11192309735768256,0.11775292080447403,0.1063287737343013,0.13583198633459095,0.14095084907700434,0.1308632544837886,0.5564013805521241,0.5640930839531952,0.5486829435454773,0.19584353375560237,0.20223618887084144,0.18941047002944292,0.022200392241187406,0.023884243986928847,0.020645575068052358,0.0018097725477521764,0.002048751476525872,0.001595894687681902,5.173550615837511e-4,6.382856928354309e-4,4.159108628635559e-4
2005,"Men","Southeast Asia, east Asia and the Pacific",NA,0.08533858449159135,0.09088421754758817,0.08013352577113443,0.026408833391287797,0.028169544639294542,0.02474868393426996,0.11174741788287916,0.11734611867387774,0.10627852401606909,0.1321960822867625,0.1370172230130796,0.12745978817728817,0.5544694976033401,0.5620078103938178,0.5468745011665129,0.20158700022701825,0.20798343542939912,0.19521355245131994,0.023782799317416604,0.025535543727579994,0.022157177495711312,0.0020262880589608447,0.0022771416735881235,0.0017926222673913395,5.997460149103459e-4,7.333845060066385e-4,4.8807008618167796e-4
2006,"Men","Southeast Asia, east Asia and the Pacific",NA,0.08316752286645389,0.0884825394936893,0.07800535862219031,0.02843311478468984,0.030224714988639614,0.02670298298905762,0.11160063765114372,0.11704617083733126,0.10635292271517682,0.12862031726327725,0.13324493532420736,0.12398528927165023,0.5524071861303304,0.5597254882825505,0.5449278352751693,0.20737185695524868,0.21365559702240447,0.20113300501285256,0.025458358530046583,0.027240377839602637,0.023770430567883007,0.0022747683536851904,0.0025481484641034376,0.002020798348872744,6.999879009580678e-4,8.484335273978449e-4,5.75630298951941e-4
2007,"Men","Southeast Asia, east Asia and the Pacific",NA,0.08086185594717879,0.08587162875616519,0.07599118106057125,0.03060476615157851,0.03246723816399629,0.02883006654130098,0.1114666220987573,0.11668364149048235,0.10631319058961687,0.12510521932362223,0.1294766752349767,0.12074169270922136,0.5502032745689444,0.5573884337800196,0.5429986706923209,0.21322488200867615,0.21938542318215595,0.207045878275348,0.027225387684902947,0.02906483661945496,0.025456752735092,0.0025576644506259826,0.0028653748833294217,0.002283095737261981,8.217140160495796e-4,9.86252574105552e-4,6.808525565600651e-4
2008,"Men","Southeast Asia, east Asia and the Pacific",NA,0.07847475808747746,0.083215737798111,0.07384675702904271,0.03291389156339606,0.03484609115515822,0.031093202124517036,0.11138864965087353,0.1163786606158042,0.10641575712545367,0.12163296056440767,0.12586384977031242,0.11752168978976378,0.5477991723806149,0.5549324000164456,0.5406123067881344,0.2191792154041039,0.2252947297977751,0.21305146296928135,0.02907520245912483,0.030969183774217566,0.027266880471863906,0.0028730489643526034,0.003215515317470985,0.0025715545168120135,9.656401399186234e-4,0.00115381377924288,8.058693341542896e-4
2009,"Men","Southeast Asia, east Asia and the Pacific",NA,0.07601345618003015,0.08062556590774574,0.07152962070997941,0.03533618319060923,0.03732025445101758,0.03343288912350667,0.11134963937063937,0.11619574794769613,0.10642323131305506,0.11817070601773416,0.12227635606328317,0.11422960561197341,0.5452159710412421,0.5522287171755612,0.5381685007220963,0.22526368157038446,0.2312022335444235,0.21921891463463303,0.030992209289990122,0.03295103002457397,0.029123432638401843,0.0032125918575172776,0.0035796749070567554,0.002888175972216313,0.0011313820431018285,0.0013443078695075932,9.521318117973089e-4
2010,"Men","Southeast Asia, east Asia and the Pacific",NA,0.07352848997717878,0.07803800430265899,0.06922738070518629,0.03781697345316101,0.03990126568153679,0.03580963838625715,0.1113454634303398,0.11611396976290517,0.10655222895750191,0.11471033793676856,0.11873627032880982,0.110798393439111,0.5425952104847144,0.5494337134173167,0.5356799737819256,0.23134898614817728,0.23729394331999176,0.22539323417589494,0.03293723969953027,0.034965207801323714,0.031007613048907298,0.003562281574102082,0.003966470945303997,0.003202734243902448,0.0013174521795286651,0.0015553603137572769,0.001112948400817487
2011,"Men","Southeast Asia, east Asia and the Pacific",NA,0.07106653733258396,0.07545919259098981,0.06681284110994494,0.04038779411843394,0.0425540852117,0.03833482348768027,0.1114543314510179,0.11618303172163592,0.1067875837928589,0.11121245882902352,0.11518311883392113,0.10741147945104154,0.5397880115622146,0.5465934143400026,0.5330006614627691,0.237545196157744,0.24336885476895795,0.23142450454257277,0.03493502712172253,0.03705163743529414,0.03292541521914257,0.003925469436978074,0.004372086002589967,0.0035383366774812634,0.0015272975597333386,0.0017992214458974955,0.00129156757531252
2012,"Men","Southeast Asia, east Asia and the Pacific",NA,0.0686257138971629,0.0729735504718598,0.06446095968956522,0.04310394176761659,0.04533659616141565,0.040938194541365686,0.1117296556647795,0.1164547420074164,0.10703355278943859,0.10765440786391142,0.11152143138838941,0.10390108658940003,0.5365810434292558,0.5434189590537338,0.5297374699531182,0.24403489104205323,0.25005025828416,0.23790099245597152,0.03703368184647153,0.03923370582002808,0.03488448750550978,0.004311827005675472,0.004792241771724027,0.0038854257096149177,0.0017584329154695943,0.0020712669629488465,0.0014855391115875794
2013,"Men","Southeast Asia, east Asia and the Pacific",NA,0.0662311037515292,0.07059946581545055,0.06215598229678409,0.04605020478292841,0.0485346205829912,0.04372619983880991,0.11228130853445763,0.11710434512806943,0.10757471237165776,0.1041138517561421,0.10787286928406231,0.10035492320270761,0.5326543281856477,0.5396851918026194,0.5256494206034247,0.25095050952375253,0.25709922532255003,0.24470903780342534,0.03929676414277046,0.04172320460250392,0.03702435386420482,0.004739183358295438,0.005264501383970757,0.0042603237693207095,0.002014257281862508,0.0023738915601584313,0.00169902709060864
2014,"Men","Southeast Asia, east Asia and the Pacific",NA,0.06389964996608849,0.06834037703190375,0.05969463783850503,0.04924402632484354,0.051999204168432005,0.04668293889004336,0.11314367629093203,0.1181440561731279,0.10824755735570667,0.10063596247826427,0.104458502186088,0.09676804059972795,0.528037339498168,0.5353634543387754,0.5207441581053601,0.25818301973263563,0.2647767876320785,0.2515284795656571,0.04172364660516492,0.04443460455120609,0.0392374670572971,0.005218684684859903,0.005800369187328468,0.00467626316066605,0.0023016950348187133,0.0027256483945595905,0.0019319779933195625
2015,"Men","Southeast Asia, east Asia and the Pacific",NA,0.06160280120670856,0.06629848889651804,0.05721368640739054,0.05268852706391328,0.05577531821853652,0.049808875457011154,0.11429132827062186,0.11972139691661018,0.10904436422885552,0.09722383949684767,0.10128222858394074,0.09337166362862598,0.5228922445882533,0.530844092619671,0.5151379076265751,0.2655925856442772,0.27265957395528,0.2582996583830376,0.04429778715016566,0.04721006872405347,0.0414930127820373,0.005756478245051404,0.006425142208090148,0.0051407452106958474,0.0026342616686962136,0.003138499933634779,0.0021832543926848585
2016,"Men","Southeast Asia, east Asia and the Pacific",NA,0.059373682799467045,0.06439815387999956,0.054551615945300176,0.05637406723311708,0.05994470094004444,0.052989614603531715,0.11574775003258411,0.12164555698742716,0.11006285024957144,0.09396137157468716,0.09831638340598153,0.08986968132613482,0.5173562759542835,0.526018745473504,0.5089279573370817,0.2729346004384452,0.28084522677658313,0.26499045931899706,0.046995469191403856,0.050397874445151765,0.04379329892260761,0.006355604628610718,0.007154395378041405,0.0056254124533678205,0.0030229934131024987,0.003660946578920691,0.0024668033589166647
2017,"Men","Southeast Asia, east Asia and the Pacific",NA,0.05723105600734199,0.06279254366960514,0.05194476817551231,0.0602529750025588,0.06451989952845372,0.05619028580800022,0.11748403100990078,0.12409461724672695,0.11107393416041883,0.09085672486416595,0.09557276455193532,0.086351830811785,0.5116174510915011,0.5214246043404106,0.5019991014785685,0.2800417910344321,0.2890425941665773,0.2709876726027124,0.04976371651248239,0.05379149596853617,0.04589078691860938,0.00701268709888929,0.008013893593420508,0.006126569101033796,0.00347657139118712,0.0042986333404641894,0.0027601150010087812
2018,"Men","Southeast Asia, east Asia and the Pacific",NA,0.0552049107773333,0.061309832859651275,0.049406106038686746,0.06434169632516198,0.06955778379814691,0.05936661102056682,0.11954660710249528,0.1272180145870694,0.11217317160434137,0.08790254204104692,0.093161257016322635,0.08292115970021313,0.505625268131921,0.5167296422668224,0.49428843248171256,0.2869255807245368,0.29782474170832873,0.27612379316183117,0.05260855319880003,0.05755371132102962,0.04784155097344358,0.007733210319723931,0.009005120656627029,0.006621447408427599,0.0039999328066380275,0.005116065231053524,0.003065361962574857
2019,"Men","Southeast Asia, east Asia and the Pacific",NA,0.05329980219582902,0.06027453372962108,0.04691553253193188,0.06866397749537091,0.07511088973391923,0.06252242616290482,0.12196377969119993,0.13098013012117368,0.1134964914188751,0.08507200576965887,0.09109287941443167,0.07939397246926838,0.49942072889947914,0.5126256879627606,0.4857843455321072,0.2935434836396621,0.30636902300716745,0.28091874961618196,0.055540169675708906,0.06164906070528345,0.04971153469104567,0.008526037482265292,0.010234836201427013,0.007106210567729397,0.0045977703373967175,0.006137999374255276,0.003378055364907567
2020,"Men","Southeast Asia, east Asia and the Pacific",NA,0.051500621340114294,0.05925605884988144,0.044450980007200325,0.07328644930747903,0.08132786468330389,0.06569640023003023,0.12478707064759333,0.13529891163395427,0.11482525642578442,0.08233577741634476,0.08938343926637238,0.07582327135376078,0.4928567465981143,0.5087249496444654,0.4768035480081691,0.30002040333794766,0.31542344767547204,0.28493526533712155,0.058598020010383,0.06628143649772084,0.05153816642527407,0.009400952097020712,0.011624195547083126,0.007562131266806314,0.005287477200075318,0.007408250797832401,0.003646577802556943
2021,"Men","Southeast Asia, east Asia and the Pacific",NA,0.049797270656754454,0.05852603744228295,0.04178245943359494,0.0782067421679025,0.08814880266854962,0.06888265625656652,0.12800401282465695,0.14063531963595322,0.1162953317805017,0.079701641108262,0.08781340862175263,0.0722279912745193,0.48595051454939,0.504959004186664,0.4663533604203397,0.306343829517691,0.3248537575256516,0.2881291995158191,0.06176742593270517,0.07131733486871217,0.05316310363512425,0.010360404696915994,0.013292557305169738,0.008007130011070437,0.006078911538281333,0.008944481534669679,0.003946498465769835
2022,"Men","Southeast Asia, east Asia and the Pacific",NA,0.04816239079274485,0.05826227620311842,0.03917912390063726,0.08343930375321032,0.09585127749734809,0.07208285248164986,0.13160169454595516,0.14674580303427928,0.11789190803917726,0.07714597141281558,0.08642170251549079,0.06861267086499238,0.4787649995142926,0.5011422638539071,0.45524050067526434,0.31248733252693667,0.3344470863644592,0.2914315684547763,0.06504173866263754,0.07656894052780674,0.054626185241234027,0.01141006229622206,0.01516476272474558,0.008401155945143846,0.006987502794350702,0.010843634466935748,0.0042076409615072075
1990,"Men","Sub-Saharan Africa",NA,0.19062187052092175,0.21745501858134442,0.1643163567047594,0.013802075811836022,0.01692495391178249,0.011220693660384135,0.20442394633275776,0.23126181497773365,0.17853887033792076,0.2221138671155221,0.2443420409789607,0.20111413238638481,0.4935878950859163,0.5206018156076971,0.4675669492269535,0.07987428946580385,0.09270548943396895,0.0685929913683616,0.011022724661803767,0.01403848752790405,0.008561838008819971,0.0018542898671262318,0.002624510438806553,0.0012427382100235619,9.250612829060276e-4,0.0013940027168388076,5.835247247841812e-4
